date_id,rest_id,paymentType,transportMode,totalRevenue,totalTime,numberOfDeliveries
2017-01-30,14,Bancomat,bike,40.12,24.99,5
2016-04-24,6,Satispay,car,130.49,33.06,8
2017-04-19,22,Bancomat,bike,126.43,20.78,8
2019-05-06,1,Bancomat,car,81.13,21.59,5
2017-06-02,16,Credit card,bike,102.09,15.67,9
2017-03-27,19,Satispay,bike,139.82,27.11,6
2017-02-01,15,Bancomat,bike,138.11,42.98,8
2016-01-29,23,Cash,scooter,90.13,35.40,6
2016-09-01,0,Satispay,bike,99.31,44.15,8
2019-12-08,16,Cash,bike,121.48,27.05,5
2017-02-07,20,Bancomat,scooter,73.32,42.48,7
2018-01-05,20,Bancomat,bike,89.10,16.36,7
2018-04-20,16,Bancomat,bike,92.00,43.13,8
2018-12-09,17,Satispay,scooter,135.34,15.41,6
2018-05-16,18,Credit card,bike,97.91,22.51,9
2017-01-15,13,Cash,scooter,50.07,41.80,6
2017-05-30,24,Satispay,scooter,67.24,36.23,8
2016-05-13,9,Satispay,scooter,45.76,34.77,6
2019-03-31,20,Satispay,bike,56.02,19.88,8
2017-02-07,20,Satispay,car,90.52,38.93,6
2017-03-17,0,Bancomat,bike,65.74,25.24,7
2016-05-06,1,Credit card,car,123.02,26.61,9
2018-07-07,0,Cash,car,117.91,17.37,7
2016-11-15,13,Credit card,scooter,51.27,25.43,6
2016-11-15,15,Cash,car,133.82,18.34,6
2018-07-07,18,Cash,bike,41.02,32.71,5
2018-12-09,10,Credit card,scooter,64.34,29.85,5
2018-12-19,14,Credit card,scooter,113.11,18.14,5
2017-05-30,14,Credit card,bike,107.29,15.42,8
2016-10-27,8,Cash,scooter,116.92,38.42,9
2019-12-20,18,Bancomat,scooter,85.60,39.37,7
2016-03-07,8,Cash,car,63.45,24.87,6
2016-01-29,13,Satispay,scooter,78.40,18.36,9
2016-01-10,21,Bancomat,bike,56.96,22.95,7
2018-01-05,16,Bancomat,bike,50.26,36.62,6
2016-07-03,23,Bancomat,car,92.20,32.47,9
2016-11-15,23,Satispay,scooter,101.94,29.40,5
2016-06-15,9,Satispay,car,107.93,22.78,8
2016-04-20,0,Credit card,car,88.44,33.47,5
2017-11-03,9,Bancomat,bike,112.13,19.04,5
2016-07-16,17,Credit card,scooter,91.18,21.19,5
2018-01-19,12,Credit card,car,134.33,17.31,8
2017-02-07,11,Credit card,scooter,47.68,34.16,5
2017-11-19,18,Satispay,car,60.51,16.15,7
2017-08-05,5,Credit card,scooter,132.93,38.40,7
2016-07-16,17,Bancomat,scooter,49.44,16.73,6
2017-11-19,14,Cash,bike,46.76,23.33,5
2016-07-08,0,Bancomat,scooter,132.76,37.34,5
2017-09-02,1,Bancomat,bike,90.54,30.16,8
2019-07-23,1,Cash,bike,109.20,27.21,8
2018-07-12,2,Credit card,car,111.87,20.17,7
2018-11-16,7,Credit card,bike,129.50,19.62,5
2018-12-19,12,Bancomat,car,121.88,15.59,7
2017-01-15,6,Bancomat,scooter,72.83,39.55,8
2017-07-03,1,Bancomat,scooter,89.15,20.74,9
2019-03-12,13,Bancomat,bike,116.33,29.02,8
2017-06-02,13,Cash,scooter,97.37,31.39,5
2017-02-19,7,Cash,car,42.91,31.31,8
2019-05-23,22,Cash,scooter,131.38,41.32,6
2018-04-20,17,Bancomat,scooter,102.57,40.52,6
2018-07-26,6,Bancomat,scooter,136.55,32.34,7
2018-05-17,12,Satispay,bike,42.15,29.39,9
2019-11-27,15,Credit card,scooter,123.44,19.16,9
2017-08-05,11,Bancomat,scooter,80.21,18.68,9
2016-05-21,1,Cash,car,85.44,35.51,8
2016-06-15,10,Satispay,car,52.12,30.21,7
2016-03-12,18,Cash,car,121.35,38.09,7
2017-02-18,13,Credit card,bike,103.92,33.16,8
2017-03-27,0,Bancomat,car,134.16,24.97,7
2017-04-11,15,Bancomat,car,71.54,30.74,9
2019-11-18,4,Bancomat,scooter,111.54,39.58,8
2019-11-18,8,Cash,bike,135.25,25.15,5
2017-02-07,14,Satispay,car,49.82,44.24,8
2018-05-17,8,Cash,scooter,105.79,37.57,5
2017-07-01,4,Credit card,scooter,118.16,15.19,6
2016-04-24,18,Satispay,car,41.04,43.88,7
2019-07-09,13,Cash,bike,86.36,16.26,6
2019-01-19,11,Cash,bike,75.88,35.84,9
2016-08-26,17,Cash,car,61.06,26.52,6
2016-10-27,14,Cash,scooter,79.75,20.40,6
2017-11-03,20,Cash,bike,106.21,15.06,8
2019-02-20,16,Credit card,bike,51.00,16.09,6
2016-01-29,16,Satispay,bike,124.38,39.16,5
2019-12-08,17,Cash,bike,88.89,36.78,5
2018-07-09,3,Satispay,scooter,123.15,19.13,8
2019-08-23,1,Cash,scooter,134.36,37.42,5
2016-01-29,20,Credit card,bike,67.01,21.30,7
2019-09-27,8,Bancomat,scooter,105.73,39.27,9
2018-12-19,23,Bancomat,scooter,53.99,44.46,5
2019-09-06,7,Credit card,bike,48.71,41.11,8
2017-07-03,18,Credit card,bike,77.63,21.17,8
2016-03-10,20,Bancomat,bike,127.50,33.81,9
2016-05-23,4,Bancomat,scooter,105.30,21.79,5
2019-11-27,2,Cash,car,54.98,26.52,6
2017-03-17,13,Credit card,scooter,135.67,44.16,7
2016-03-07,18,Bancomat,scooter,46.70,30.37,5
2017-03-17,11,Bancomat,car,113.65,23.62,6
2016-06-15,13,Credit card,car,82.28,37.09,5
2016-01-29,24,Cash,car,52.38,16.52,6
2019-11-18,6,Satispay,bike,102.61,36.66,7
2018-05-16,19,Bancomat,bike,52.08,28.91,7
2019-05-23,18,Credit card,car,72.05,30.34,8
2017-08-05,15,Satispay,bike,106.99,32.32,6
2018-11-16,23,Credit card,scooter,89.40,39.11,6
2017-02-18,3,Bancomat,bike,76.32,35.89,6
2019-03-05,22,Credit card,bike,72.90,19.53,9
2016-08-28,12,Cash,car,41.61,40.59,5
2019-10-24,1,Satispay,scooter,135.97,31.09,5
2016-03-10,19,Satispay,car,66.86,25.79,7
2018-12-10,23,Cash,bike,78.91,43.35,6
2018-11-16,8,Bancomat,scooter,84.89,25.10,6
2019-05-06,15,Bancomat,scooter,64.57,28.54,9
2019-12-08,8,Bancomat,bike,139.38,15.49,6
2019-03-23,5,Credit card,bike,87.05,23.10,6
2018-05-17,9,Cash,car,62.64,31.28,8
2018-01-19,19,Bancomat,bike,105.61,29.34,9
2017-11-19,10,Satispay,car,124.80,17.68,5
2018-01-19,24,Bancomat,scooter,83.21,35.32,8
2018-07-09,14,Credit card,bike,112.06,22.88,5
2017-04-19,11,Satispay,bike,43.83,34.15,6
2018-05-17,20,Cash,car,81.62,41.11,7
2017-10-21,20,Cash,car,92.89,19.23,9
2018-12-19,10,Bancomat,scooter,63.34,42.42,7
2016-11-24,11,Satispay,scooter,43.85,34.82,8
2018-11-16,4,Credit card,scooter,98.36,40.61,7
2019-11-27,14,Credit card,scooter,139.55,38.31,6
2019-08-23,22,Cash,bike,58.98,37.83,9
2019-11-18,9,Credit card,car,60.57,17.20,7
2018-10-05,13,Credit card,car,123.11,44.35,9
2018-05-17,18,Bancomat,car,102.81,16.20,7
2018-06-29,10,Credit card,scooter,123.45,42.72,5
2017-04-19,10,Credit card,bike,53.50,32.63,8
2018-06-29,3,Credit card,scooter,63.57,36.39,7
2018-07-12,21,Bancomat,car,46.27,32.38,8
2016-03-12,15,Credit card,bike,91.11,26.83,6
2018-07-26,16,Cash,scooter,110.89,31.07,7
2016-05-21,20,Bancomat,scooter,137.90,30.29,7
2019-05-09,10,Cash,car,120.40,23.32,5
2017-04-11,14,Bancomat,scooter,83.55,20.43,7
2017-06-16,16,Bancomat,car,128.74,21.62,6
2019-03-31,12,Cash,scooter,79.80,32.87,6
2016-04-24,1,Bancomat,bike,100.07,19.14,9
2019-03-23,19,Credit card,bike,110.36,39.09,6
2017-11-15,17,Credit card,bike,76.54,23.54,7
2017-03-17,2,Cash,bike,40.31,33.29,9
2018-04-20,10,Cash,bike,77.41,28.60,5
2016-10-17,19,Credit card,scooter,73.30,36.63,8
2019-01-19,9,Credit card,scooter,106.02,40.84,9
2019-05-29,23,Cash,car,67.13,19.87,8
2016-05-13,19,Satispay,scooter,134.01,16.00,6
2019-04-27,15,Credit card,bike,76.08,30.00,5
2016-06-15,5,Satispay,car,101.30,39.89,5
2019-04-27,8,Credit card,scooter,51.40,34.69,9
2018-07-04,21,Cash,bike,75.39,35.18,6
2019-11-27,5,Cash,scooter,137.10,25.99,8
2019-10-24,17,Bancomat,car,110.29,37.27,6
2019-09-27,12,Credit card,bike,98.45,28.52,8
2019-12-20,12,Bancomat,bike,103.64,30.85,6
2019-08-23,19,Satispay,scooter,124.53,35.85,7
2017-11-19,5,Credit card,car,56.53,19.65,5
2017-03-27,8,Cash,car,57.92,32.75,7
2016-07-08,14,Bancomat,car,79.08,34.87,7
2017-01-15,6,Cash,bike,93.02,31.64,9
2017-04-19,17,Cash,scooter,61.15,37.60,7
2017-09-02,21,Cash,bike,42.68,17.01,6
2017-02-01,12,Cash,car,126.61,18.61,5
2019-04-27,21,Bancomat,scooter,131.97,40.39,9
2017-10-21,7,Satispay,car,70.20,36.13,7
2018-10-05,7,Cash,bike,55.79,15.38,6
2017-02-01,10,Bancomat,bike,102.69,15.32,8
2018-12-15,1,Bancomat,scooter,69.75,21.92,6
2016-05-06,16,Bancomat,car,106.83,23.76,5
2017-02-01,14,Credit card,car,66.16,24.30,5
2017-03-27,17,Satispay,car,61.70,32.73,6
2016-05-06,12,Bancomat,car,69.22,41.78,6
2016-06-15,20,Cash,car,68.28,30.94,9
2017-04-19,21,Cash,scooter,115.96,32.14,6
2018-07-04,22,Cash,car,119.99,22.28,7
2019-07-09,7,Satispay,bike,138.09,16.64,6
2018-06-22,19,Cash,bike,47.50,26.48,7
2019-02-20,8,Credit card,car,103.68,28.69,5
2019-05-23,2,Bancomat,bike,117.04,20.49,9
2016-05-23,14,Credit card,scooter,43.87,32.84,5
2017-01-15,22,Credit card,scooter,109.32,24.81,7
2016-11-24,12,Cash,car,84.07,17.55,8
2017-01-30,18,Satispay,scooter,87.82,40.32,6
2019-01-19,5,Bancomat,bike,124.64,18.52,8
2018-07-26,15,Cash,bike,137.44,33.62,9
2017-07-01,23,Bancomat,bike,50.87,26.42,7
2018-01-17,6,Satispay,scooter,87.61,22.17,9
2017-02-19,14,Cash,scooter,128.85,33.85,9
2017-07-14,3,Bancomat,bike,98.14,35.21,8
2017-01-15,6,Satispay,scooter,104.67,35.13,5
2018-06-22,9,Satispay,bike,137.67,30.96,7
2017-11-03,12,Satispay,car,118.57,39.10,5
2017-07-03,17,Cash,scooter,70.39,17.74,5
2019-12-20,0,Credit card,car,51.20,26.74,9
2018-07-07,5,Credit card,car,70.57,40.79,7
2019-01-19,18,Satispay,car,75.22,30.77,5
2018-11-16,15,Bancomat,bike,137.66,29.87,5
2019-05-29,12,Bancomat,bike,111.41,25.87,5
2016-06-16,22,Credit card,scooter,123.88,41.38,6
2018-10-05,0,Bancomat,bike,104.20,30.37,8
2017-02-19,2,Satispay,bike,56.08,43.09,8
2018-05-27,14,Cash,car,86.60,27.65,6
2019-09-08,4,Satispay,car,100.38,21.06,5
2017-11-15,12,Cash,bike,136.59,22.37,5
2016-05-06,16,Satispay,scooter,42.09,23.72,6
2018-12-19,14,Satispay,scooter,88.80,41.91,6
2019-04-27,10,Satispay,scooter,83.30,28.65,6
2016-01-29,2,Cash,scooter,51.61,28.58,7
2017-02-18,5,Bancomat,scooter,95.75,39.87,7
2018-07-07,13,Cash,car,78.06,25.59,5
2018-05-17,21,Bancomat,car,103.65,44.96,7
2019-04-27,1,Bancomat,bike,48.06,17.13,5
2016-12-16,3,Bancomat,scooter,114.56,43.47,9
2018-05-16,11,Satispay,car,130.20,44.74,9
2017-07-14,17,Satispay,scooter,67.59,38.48,9
2019-03-31,4,Satispay,car,44.88,39.60,8
2017-04-19,17,Credit card,scooter,80.09,28.92,7
2016-05-06,22,Satispay,scooter,52.36,28.25,6
2018-12-09,17,Cash,car,60.53,34.19,6
2017-05-30,21,Cash,bike,139.37,38.73,7
2019-11-27,9,Credit card,scooter,85.13,15.89,5
2016-08-26,19,Satispay,car,78.39,21.19,5
2016-01-29,9,Bancomat,car,91.46,21.30,8
2019-12-20,6,Cash,car,80.49,24.84,7
2019-05-06,2,Credit card,bike,70.46,31.28,8
2018-01-17,4,Cash,bike,113.95,21.40,6
2017-08-05,20,Credit card,car,53.32,19.45,6
2018-12-09,24,Bancomat,scooter,91.77,29.61,6
2016-06-15,1,Cash,bike,134.72,17.53,5
2019-05-06,1,Credit card,car,102.83,37.17,6
2016-03-12,10,Satispay,scooter,58.07,30.84,5
2017-02-19,0,Bancomat,bike,134.65,29.21,8
2019-11-27,1,Credit card,scooter,104.14,38.16,7
2016-08-26,13,Satispay,car,48.44,21.61,5
2019-05-23,23,Cash,bike,58.76,18.29,9
2017-05-31,16,Cash,scooter,54.63,24.10,7
2019-03-05,10,Bancomat,car,120.19,34.21,7
2019-12-08,24,Credit card,bike,97.29,30.96,5
2016-06-16,7,Cash,scooter,112.52,16.30,9
2019-07-09,9,Satispay,bike,72.28,33.88,6
2017-08-02,16,Credit card,bike,54.07,40.46,9
2017-02-18,14,Satispay,bike,105.92,16.25,9
2016-10-27,17,Credit card,bike,42.96,30.95,8
2019-03-12,0,Bancomat,car,54.19,35.60,8
2018-04-20,2,Satispay,bike,122.87,34.49,7
2017-10-21,23,Credit card,car,103.51,20.63,9
2016-01-10,21,Credit card,bike,96.25,18.38,6
2019-09-27,4,Satispay,scooter,55.05,30.90,5
2016-11-15,1,Bancomat,scooter,96.15,18.23,5
2018-10-05,23,Satispay,scooter,121.26,17.61,6
2018-06-22,13,Bancomat,bike,94.84,36.95,7
2017-11-03,20,Credit card,scooter,77.87,37.43,9
2018-12-10,7,Cash,bike,82.84,42.43,7
2016-04-24,13,Satispay,car,102.22,26.90,7
2018-05-17,9,Bancomat,car,98.14,20.85,7
2016-04-20,20,Satispay,car,107.13,29.00,9
2016-08-26,18,Bancomat,bike,123.79,36.68,5
2019-11-18,22,Credit card,scooter,67.00,15.49,7
2017-04-19,12,Satispay,bike,104.38,42.03,6
2016-03-07,24,Credit card,car,128.40,15.39,5
2019-05-23,12,Credit card,bike,56.66,37.11,7
2018-12-10,0,Credit card,car,121.80,27.03,8
2018-01-05,16,Satispay,car,105.25,43.18,5
2018-01-05,10,Bancomat,car,110.68,23.99,6
2017-10-21,1,Credit card,scooter,107.10,39.99,8
2017-04-11,0,Bancomat,scooter,89.48,24.17,8
2017-07-01,18,Satispay,bike,76.66,24.09,5
2018-07-09,17,Satispay,car,102.06,23.27,5
2017-02-18,9,Bancomat,car,111.28,39.50,9
2018-11-16,17,Cash,car,132.34,26.69,5
2017-09-02,13,Bancomat,car,92.53,24.49,7
2017-02-07,15,Satispay,scooter,57.66,17.93,5
2018-04-20,7,Cash,bike,50.85,20.45,9
2018-01-19,18,Satispay,scooter,118.48,33.93,5
2018-07-07,15,Bancomat,bike,91.30,42.44,8
2018-07-07,19,Credit card,car,96.80,17.99,9
2018-12-19,10,Satispay,bike,53.41,23.44,8
2019-05-23,11,Credit card,scooter,120.92,29.34,8
2019-05-29,0,Satispay,car,121.81,19.62,7
2017-05-30,8,Cash,scooter,133.11,26.49,9
2017-01-30,13,Bancomat,scooter,75.84,37.83,5
2019-07-23,13,Bancomat,car,101.33,16.49,9
2018-12-10,8,Satispay,bike,55.51,43.62,9
2017-04-19,9,Credit card,scooter,45.44,17.43,7
2017-01-15,13,Satispay,bike,83.04,38.98,6
2018-11-16,9,Cash,bike,119.15,44.22,8
2016-11-01,19,Cash,bike,129.25,35.38,9
2017-11-15,18,Satispay,car,117.19,19.98,6
2017-04-11,2,Satispay,bike,111.95,16.49,8
2018-04-20,1,Satispay,bike,54.44,42.67,6
2018-12-10,20,Bancomat,bike,137.19,16.92,6
2017-02-18,23,Satispay,bike,75.49,24.95,8
2016-07-16,15,Bancomat,car,54.78,15.84,9
2017-08-05,13,Bancomat,car,132.87,22.89,5
2017-05-30,24,Credit card,scooter,54.43,38.45,9
2017-02-07,17,Bancomat,scooter,103.48,30.43,5
2016-05-23,21,Satispay,bike,77.89,30.75,7
2018-12-15,1,Credit card,bike,43.56,29.67,9
2018-07-09,23,Credit card,bike,102.05,25.66,9
2016-03-07,4,Cash,scooter,139.73,35.79,7
2017-04-19,12,Bancomat,car,131.44,24.02,7
2017-02-19,7,Credit card,scooter,93.34,43.93,6
2016-07-08,7,Cash,car,48.21,42.69,5
2016-07-16,7,Credit card,bike,78.13,36.65,9
2016-01-29,16,Credit card,scooter,112.50,35.84,9
2018-07-09,4,Satispay,scooter,66.45,28.03,5
2017-07-08,4,Cash,car,107.49,34.41,6
2018-07-26,14,Cash,bike,78.48,15.61,5
2017-03-17,20,Credit card,scooter,100.52,17.18,7
2018-01-19,13,Bancomat,bike,137.63,39.73,8
2017-02-19,17,Satispay,bike,129.13,18.86,5
2019-09-27,4,Credit card,bike,55.87,31.63,9
2019-01-19,24,Satispay,scooter,43.43,31.30,8
2016-05-13,7,Cash,car,106.21,30.28,7
2018-07-07,22,Cash,scooter,64.14,30.49,9
2016-06-16,10,Bancomat,scooter,53.90,31.29,6
2016-10-17,15,Cash,scooter,49.03,43.11,7
2017-11-15,8,Bancomat,car,122.35,41.58,7
2016-03-10,0,Credit card,scooter,125.59,38.06,7
2017-08-05,0,Credit card,bike,52.79,25.61,6
2017-09-02,13,Satispay,scooter,119.12,30.92,6
2016-11-24,11,Bancomat,bike,111.41,29.07,8
2016-11-15,10,Satispay,bike,55.54,19.89,7
2016-05-21,10,Bancomat,car,91.28,25.47,9
2018-06-29,1,Credit card,car,131.72,40.35,7
2019-09-27,24,Bancomat,car,73.92,24.38,6
2017-02-19,16,Cash,bike,96.53,37.46,6
2019-04-27,1,Bancomat,car,122.12,38.30,9
2018-12-15,4,Satispay,bike,80.41,41.94,7
2019-03-31,24,Cash,bike,137.40,30.71,9
2018-05-09,5,Cash,bike,81.26,33.86,6
2017-06-02,7,Cash,bike,86.56,42.81,9
2017-08-05,5,Bancomat,car,79.19,28.94,5
2019-09-08,2,Satispay,scooter,114.85,29.20,9
2017-08-02,16,Satispay,bike,93.97,24.78,6
2016-05-13,17,Satispay,bike,131.88,21.90,5
2016-05-06,21,Satispay,scooter,48.66,25.19,6
2017-05-30,5,Satispay,scooter,67.67,39.13,6
2016-05-06,18,Credit card,bike,135.17,22.81,5
2017-08-05,4,Bancomat,car,119.82,39.35,7
2018-07-09,6,Bancomat,scooter,79.59,33.14,9
2018-01-05,17,Credit card,scooter,91.36,25.37,6
2016-03-10,4,Cash,bike,40.73,38.59,7
2019-10-24,22,Credit card,bike,84.97,37.29,8
2017-06-16,5,Credit card,bike,114.55,20.78,5
2018-01-19,17,Bancomat,scooter,96.95,17.21,5
2017-04-19,2,Credit card,scooter,93.18,19.95,8
2017-02-07,6,Satispay,scooter,83.76,28.77,5
2017-05-31,12,Credit card,scooter,86.15,25.50,7
2018-07-07,20,Satispay,car,131.91,30.10,6
2018-07-26,10,Credit card,bike,100.89,43.95,7
2019-03-23,17,Cash,car,107.22,33.74,6
2016-05-23,15,Satispay,bike,101.17,41.48,7
2019-03-05,16,Credit card,car,132.64,21.92,7
2017-04-19,21,Cash,bike,82.74,15.67,9
2018-01-05,5,Credit card,car,51.56,24.84,8
2018-05-17,21,Satispay,bike,104.68,27.87,6
2016-08-26,13,Cash,car,63.55,26.85,6
2017-01-30,23,Cash,car,111.96,33.22,6
2017-10-21,1,Satispay,bike,136.78,16.55,8
2016-01-10,23,Satispay,car,51.15,16.59,8
2016-07-08,5,Credit card,bike,99.81,24.77,7
2018-01-19,3,Satispay,scooter,51.73,25.69,9
2016-07-16,4,Satispay,car,109.43,19.95,5
2019-03-23,15,Credit card,scooter,138.29,21.29,7
2017-05-30,18,Cash,bike,132.64,20.94,9
2018-06-22,19,Credit card,bike,56.27,28.53,9
2017-07-03,23,Cash,car,127.65,24.33,8
2018-12-19,7,Satispay,scooter,88.68,28.43,7
2016-07-16,0,Bancomat,scooter,132.18,35.55,9
2019-12-20,3,Cash,car,118.76,17.73,7
2017-07-03,13,Cash,bike,111.61,39.07,8
2018-05-09,23,Cash,scooter,118.47,26.17,5
2018-04-20,11,Credit card,bike,119.64,18.16,5
2019-09-08,8,Satispay,car,94.16,28.14,7
2016-11-15,24,Satispay,scooter,109.12,21.09,7
2017-05-31,13,Cash,car,59.60,44.69,9
2016-11-01,1,Satispay,scooter,105.35,42.05,9
2016-11-15,13,Credit card,bike,104.19,39.21,9
2019-12-08,15,Bancomat,bike,66.09,18.24,9
2017-08-05,5,Bancomat,bike,67.57,38.30,5
2017-07-08,20,Cash,car,80.43,39.25,7
2017-11-03,4,Satispay,car,58.82,18.41,6
2017-01-15,9,Credit card,bike,50.76,19.79,8
2019-12-08,19,Bancomat,car,89.49,15.70,7
2016-04-24,8,Credit card,scooter,75.09,43.49,6
2019-05-29,12,Cash,scooter,54.97,29.72,6
2016-05-06,0,Cash,scooter,93.90,18.91,6
2019-02-20,15,Credit card,car,52.89,25.64,7
2017-07-03,13,Bancomat,bike,48.17,18.35,6
2017-07-14,3,Credit card,scooter,124.09,27.35,8
2019-04-27,4,Bancomat,car,76.58,34.14,6
2019-05-23,10,Bancomat,bike,109.15,25.96,8
2019-05-06,14,Cash,car,65.00,17.46,9
2017-04-11,2,Credit card,car,50.71,30.87,5
2019-05-23,24,Bancomat,bike,130.53,36.63,6
2019-10-24,16,Bancomat,car,81.51,29.81,8
2016-06-15,11,Satispay,scooter,46.80,31.27,5
2017-07-08,19,Credit card,scooter,76.84,33.83,7
2019-05-06,17,Credit card,scooter,123.57,44.47,7
2017-07-03,23,Credit card,scooter,58.53,27.35,7
2019-05-23,11,Satispay,car,106.05,29.97,9
2019-01-19,13,Satispay,bike,68.56,15.25,9
2018-06-29,16,Credit card,scooter,68.02,27.04,5
2017-02-19,24,Credit card,scooter,55.39,26.63,6
2016-06-15,11,Bancomat,bike,77.75,25.61,7
2016-05-13,4,Cash,car,110.99,28.02,8
2017-11-15,16,Satispay,car,96.63,19.48,6
2017-11-15,13,Bancomat,bike,122.44,26.00,5
2017-01-30,23,Cash,bike,86.68,40.99,9
2017-10-21,16,Bancomat,car,134.07,22.01,8
2017-09-02,5,Credit card,car,80.05,17.95,9
2019-11-18,1,Credit card,bike,104.62,39.51,6
2018-01-17,23,Credit card,scooter,42.33,37.46,8
2016-07-03,3,Cash,scooter,42.39,43.56,5
2016-11-24,23,Satispay,bike,116.09,19.28,8
2016-09-01,8,Satispay,scooter,116.70,40.87,7
2016-03-07,15,Satispay,car,107.33,42.21,8
2018-05-16,10,Satispay,scooter,66.10,28.51,6
2017-07-08,20,Bancomat,scooter,129.57,28.72,9
2019-07-09,14,Bancomat,bike,119.28,30.74,5
2019-09-27,12,Satispay,bike,113.39,24.60,7
2016-03-10,13,Cash,scooter,105.98,18.58,7
2019-10-24,17,Credit card,bike,92.68,39.01,5
2019-09-08,22,Bancomat,car,45.93,29.01,6
2016-12-16,13,Bancomat,bike,139.69,20.94,8
2018-12-10,20,Cash,car,124.07,21.91,9
2018-07-07,9,Credit card,car,79.16,42.30,5
2017-02-18,2,Satispay,scooter,46.38,19.56,8
2018-06-29,17,Cash,bike,124.10,33.52,6
2017-08-05,20,Credit card,bike,57.11,20.22,8
2016-01-29,20,Satispay,bike,55.36,38.18,8
2019-09-06,7,Satispay,bike,46.55,31.96,8
2018-11-16,18,Credit card,bike,133.68,32.12,7
2018-10-05,4,Satispay,bike,113.57,34.75,9
2017-11-19,4,Cash,scooter,69.58,33.75,5
2016-07-03,10,Cash,car,119.90,28.72,9
2017-07-08,4,Cash,scooter,94.53,32.12,9
2019-03-05,6,Cash,bike,93.65,34.21,5
2016-01-29,10,Credit card,car,54.49,28.58,9
2019-08-23,15,Credit card,car,86.92,44.74,8
2016-04-20,15,Credit card,scooter,47.65,31.82,9
2019-03-31,15,Satispay,car,64.24,23.61,9
2017-04-11,5,Bancomat,scooter,62.62,17.83,6
2019-10-24,24,Credit card,scooter,132.40,29.54,9
2018-11-16,6,Satispay,car,68.49,32.94,8
2018-07-04,12,Cash,scooter,45.11,22.23,5
2017-02-01,20,Cash,bike,43.93,40.58,7
2018-07-04,23,Credit card,scooter,98.07,30.55,7
2016-05-23,8,Cash,car,53.15,28.07,9
2016-07-08,16,Bancomat,bike,51.38,32.24,8
2017-11-19,6,Bancomat,scooter,95.25,39.79,6
2017-04-11,19,Bancomat,bike,59.71,22.87,6
2018-12-19,15,Cash,bike,100.95,31.49,7
2016-12-16,14,Satispay,car,135.81,35.04,8
2018-01-19,6,Cash,scooter,121.65,43.40,9
2017-08-02,12,Credit card,scooter,98.19,18.55,6
2018-01-05,17,Credit card,car,138.61,34.82,9
2016-03-07,7,Bancomat,scooter,114.69,37.57,7
2016-12-16,21,Bancomat,car,89.00,20.33,8
2019-05-09,23,Cash,bike,101.73,25.99,6
2016-06-16,3,Bancomat,scooter,55.28,17.75,8
2019-10-24,10,Satispay,car,130.00,41.11,5
2019-04-27,9,Satispay,bike,71.45,41.94,6
2018-12-10,14,Credit card,scooter,121.32,15.42,6
2016-11-15,7,Bancomat,bike,99.02,32.80,6
2016-08-28,15,Cash,scooter,51.66,34.82,8
2019-10-24,10,Satispay,scooter,122.74,15.50,9
2019-05-06,18,Bancomat,car,97.78,15.87,7
2016-07-08,22,Bancomat,car,120.07,22.40,5
2017-07-01,22,Credit card,bike,123.43,36.81,7
2019-10-24,7,Satispay,car,114.45,15.91,7
2018-01-19,10,Bancomat,bike,53.57,27.04,7
2019-03-23,17,Credit card,scooter,87.09,21.74,6
2016-01-10,8,Cash,scooter,87.51,28.27,7
2017-10-21,14,Bancomat,car,96.65,23.01,5
2017-04-11,19,Satispay,car,88.62,30.13,6
2019-11-27,22,Satispay,car,64.60,17.26,7
2018-07-26,19,Satispay,scooter,136.42,18.97,6
2017-07-01,11,Bancomat,scooter,63.93,32.22,8
2016-04-20,2,Satispay,scooter,139.50,38.23,9
2016-12-16,20,Satispay,scooter,104.74,36.88,8
2017-02-18,21,Bancomat,scooter,75.79,27.80,9
2016-07-16,16,Cash,bike,79.14,30.02,5
2017-05-30,12,Credit card,bike,57.09,15.43,5
2017-11-19,1,Bancomat,bike,65.80,35.39,8
2017-05-30,16,Bancomat,bike,127.23,24.15,5
2019-11-18,16,Bancomat,car,74.91,22.51,8
2017-09-02,9,Satispay,scooter,81.76,28.78,7
2017-08-05,13,Satispay,scooter,66.56,30.73,6
2016-05-23,0,Credit card,scooter,120.05,37.36,8
2018-05-27,3,Satispay,car,107.62,37.32,6
2019-09-08,24,Satispay,bike,132.22,15.04,9
2018-12-10,15,Bancomat,scooter,91.18,17.71,7
2019-04-27,6,Credit card,car,88.19,24.42,9
2018-10-05,8,Bancomat,bike,88.90,41.79,7
2018-07-12,13,Cash,bike,79.29,28.25,7
2016-05-06,10,Bancomat,car,58.26,19.98,6
2019-09-08,1,Credit card,car,75.69,24.17,7
2019-05-09,6,Bancomat,car,127.03,32.00,6
2016-05-06,20,Bancomat,scooter,111.97,17.39,6
2016-01-29,12,Satispay,bike,47.07,38.19,8
2019-02-20,9,Satispay,car,70.75,18.42,8
2017-07-08,2,Cash,car,72.75,44.90,9
2019-03-23,15,Bancomat,scooter,71.98,28.12,6
2017-11-15,17,Satispay,scooter,56.96,21.19,5
2018-05-16,11,Bancomat,bike,65.02,21.40,9
2019-11-18,7,Satispay,bike,98.89,42.84,8
2019-12-20,18,Credit card,bike,110.90,43.46,7
2019-02-20,7,Satispay,scooter,104.44,29.99,8
2016-10-27,9,Bancomat,bike,69.45,29.64,7
2017-02-07,14,Cash,scooter,73.88,27.35,6
